time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0010161399841308594,0.010001659393310547,[]
61,49,0.0013785362243652344,0.01920938491821289,[]
121,69,0.0015749931335449219,0.02427983283996582,[]
181,91,0.0017697811126708984,0.04052591323852539,[]
241,100,0.001836538314819336,0.028386831283569336,[]
301,98,0.0018987655639648438,0.040535926818847656,[]
361,91,0.0016088485717773438,0.027679920196533203,[]
421,80,0.0015230178833007812,0.03084254264831543,[]
481,74,0.0016741752624511719,0.03236246109008789,[]
541,61,0.0016651153564453125,0.010403871536254883,[]
601,45,0.0014824867248535156,0.00709986686706543,[]
661,40,0.0013759136199951172,0.010693073272705078,[]
721,30,0.0012063980102539062,0.004144191741943359,[]
781,12,0.0011188983917236328,0.0030002593994140625,[]
841,3,0.0008113384246826172,0.0009109973907470703,[]
