time-step,number of users,used cloudlets,used cpu avg,used cpu std,unused cpu,used storage avg,used storage std,unused storage,used ram avg,used ram std,unused ram
1,73,11,38.26919642857143,16.15962398897089,679.0388392857142,58.05152353614269,24.6593416697451,679.0388392857142,61.02937397203948,29.442433598266476,428.6768863075658
61,101,14,43.997066326530614,23.99793610485216,784.0410714285715,61.12196180555556,27.003900847198995,784.0410714285715,63.64160982289708,30.815042832683233,509.0174624794408
121,130,18,43.75803571428572,25.33407857758214,1012.3553571428571,59.71755039544754,28.918755348043778,1012.3553571428571,64.99903271769921,31.873729173650307,630.0174110814146
181,163,20,44.04573660714286,29.212246190198755,1119.0852678571428,54.35540093315973,31.464487147628514,1119.0852678571428,62.332570929276315,35.67007692197904,753.3485814144738
241,205,26,48.08586881868132,29.390266146380355,1349.7674107142857,63.22832678118323,29.174483037436197,1349.7674107142857,70.76717484817813,34.50504596369224,760.0534539473687
301,234,17,62.92182247899159,31.837049375927432,630.3290178571428,66.09425264246325,24.70025707243486,630.3290178571428,72.68873279677825,28.642080952782752,464.29154245476974
361,246,24,57.37779017857144,27.686002279706447,1022.9330357142858,72.35616048177083,25.257501884473072,1022.9330357142858,77.48480010450932,29.209765092909937,540.3647974917764
421,248,19,65.73237781954886,27.558042391422592,651.0848214285713,78.2826206140351,23.21266246241094,651.0848214285713,80.83927228510215,24.759027530126136,364.05382658305916
481,250,22,60.39490665584417,26.698113135517033,871.3120535714285,72.96179569128789,23.641094977130187,871.3120535714285,78.36614727403558,27.22771834135821,475.94475997121714
541,250,21,56.810204081632655,33.739033405962566,906.9857142857142,66.14063404224537,27.515372404204477,906.9857142857142,71.6905025013706,29.11653764713598,594.4994474712172
601,250,22,59.176542207792224,27.12800418007445,898.1160714285714,69.47708900528724,24.407055264961436,898.1160714285714,79.85798958956339,26.783396173146677,443.12422902960526
661,250,20,58.76238839285715,30.90553115647997,824.7522321428571,64.06534830729167,25.337553413410927,824.7522321428571,71.072998046875,27.14880502529919,578.5400390625
721,250,21,61.920131802721095,25.151733175430017,799.6772321428573,76.01182725694444,17.265716650730074,799.6772321428573,81.33447020872492,21.311419593369127,391.97612561677624
781,250,21,61.0685799319728,26.690061856164007,817.5598214285716,69.85215282944776,24.13513982742907,817.5598214285716,78.95461921405077,26.350171943362962,441.9529965049342
841,247,22,58.85306412337662,27.75931237290944,905.2325892857144,70.82269841974431,22.22604956010248,905.2325892857144,73.75812439256877,26.47997980411111,577.3212633634869
901,243,22,58.941274350649344,29.182664695969404,903.2919642857142,71.41834605823864,22.89289660318169,903.2919642857142,77.15627861935556,26.90681578858468,502.5618703741776
961,227,21,55.11462585034013,28.385982054500904,942.5928571428573,68.11290922619048,26.437603344052928,942.5928571428573,70.81652189555919,32.27632389228062,612.8530401932564
1021,207,19,58.85251409774437,24.539025498372187,781.8022321428571,76.55714603892545,21.199299640437467,781.8022321428571,82.12520356323581,24.320940493482187,339.62113229851974
1081,184,19,50.78012218045113,25.78752646574459,935.1776785714285,64.4440946523209,24.5126852959588,935.1776785714285,72.18572135777353,28.31044367920128,528.4712942023027
1141,151,18,45.04590773809524,23.525544726958444,989.1736607142857,60.51262749565971,25.91319876773397,989.1736607142857,72.82398960046602,30.544846103378944,489.1681871916119
1201,133,19,37.96186560150376,27.78687736201929,1178.7245535714287,50.84257070084064,30.979845535125964,1178.7245535714287,60.26083822065444,36.33060542497503,755.0440738075658
1261,105,12,48.52075892857144,25.65023737419181,617.7508928571428,61.26765498408565,29.425006689501334,617.7508928571428,70.83807158888432,34.529922924697296,349.9431409333882
1321,77,12,37.20040922619048,23.143725963941478,753.5950892857143,48.556801124855326,23.75402794807694,753.5950892857143,59.043509500068545,37.30541919003226,491.47788599917766
1381,55,8,39.485770089285715,17.860491122252608,484.1138392857143,51.17933485243056,19.946566604192917,484.1138392857143,59.740447998046875,29.169195887665108,322.076416015625
1441,40,6,39.034598214285715,23.438072991507763,365.7924107142857,48.352389865451386,23.470639172505006,365.7924107142857,62.103699801260966,36.338149831014356,227.37780119243422
1501,35,7,28.348469387755102,23.649000874007434,501.5607142857143,41.433861142113095,24.410335840900512,501.5607142857143,48.72294261043233,40.49414715555117,358.9394017269737
1561,17,2,48.3375,19.636160714285715,103.325,67.3614501953125,3.328111436631943,103.325,72.43443539268091,24.953902395148027,55.13112921463816
1621,14,2,35.78125,7.248214285714283,128.4375,50.73343912760417,2.1603054470486107,128.4375,54.01595266241777,4.027517218338815,91.96809467516448
1681,11,2,21.51651785714286,3.5249999999999986,156.96696428571428,34.06846788194444,18.843587239583332,156.96696428571428,27.696950812088815,14.51817562705592,144.60609837582237
1741,10,2,20.625223214285715,18.805133928571426,158.74955357142858,33.001369900173614,30.99331325954861,158.74955357142858,27.030222039473685,25.671065481085527,145.93955592105263
1801,8,2,16.158035714285713,14.337946428571428,167.68392857142857,26.444498697916668,24.436442057291668,167.68392857142857,15.825452302631579,14.466295744243421,168.34909539473685
1861,8,2,16.158035714285717,1.7660714285714274,167.68392857142857,26.444498697916664,15.410020616319443,167.68392857142857,15.825452302631579,5.2760074013157885,168.34909539473685
1921,7,1,12.524553571428571,0.0,87.47544642857143,28.68381076388889,0.0,87.47544642857143,14.524760999177634,0.0,85.47523900082237
