time-step,number of users,exec time,pricing time,two-phases time
1,32,0.001199483871459961,0.010166168212890625,[]
61,49,0.0011470317840576172,0.018876314163208008,[]
121,69,0.0013611316680908203,0.02440333366394043,[]
181,91,0.0016319751739501953,0.04198145866394043,[]
241,100,0.0016372203826904297,0.030748367309570312,[]
301,98,0.0016973018646240234,0.04224252700805664,[]
361,91,0.0015327930450439453,0.027343273162841797,[]
421,80,0.001477956771850586,0.03235030174255371,[]
481,74,0.001505136489868164,0.03292250633239746,[]
541,61,0.0013155937194824219,0.012125968933105469,[]
601,45,0.0016782283782958984,0.007138967514038086,[]
661,40,0.0014374256134033203,0.011247634887695312,[]
721,30,0.0012183189392089844,0.004194021224975586,[]
781,12,0.0009360313415527344,0.0029790401458740234,[]
841,3,0.0009584426879882812,0.013235330581665039,[]
