time-step,number of users,exec time,pricing time,two-phases time
1,144,0.0023393630981445312,0.14818930625915527,[]
61,190,0.003632783889770508,0.22191309928894043,[]
121,255,0.003664255142211914,0.30959153175354004,[]
181,321,0.0041081905364990234,0.3617520332336426,[]
241,382,0.00488734245300293,0.5536372661590576,[]
301,436,0.005464076995849609,0.3644113540649414,[]
361,480,0.0067408084869384766,0.6573784351348877,[]
421,493,0.005796194076538086,0.44077062606811523,[]
481,496,0.006436824798583984,0.6153950691223145,[]
541,500,0.006125211715698242,0.590620756149292,[]
601,500,0.00709843635559082,0.6304023265838623,[]
661,500,0.006612539291381836,0.4456799030303955,[]
721,500,0.007185220718383789,0.7675614356994629,[]
781,500,0.006024837493896484,0.6154000759124756,[]
841,494,0.0058879852294921875,0.5870537757873535,[]
901,484,0.0058460235595703125,0.6172142028808594,[]
961,458,0.006147146224975586,0.45931434631347656,[]
1021,402,0.005704641342163086,0.5791640281677246,[]
1081,359,0.006095170974731445,0.40018343925476074,[]
1141,299,0.0047380924224853516,0.3353302478790283,[]
1201,247,0.003869771957397461,0.33094024658203125,[]
1261,199,0.003002643585205078,0.1672663688659668,[]
1321,153,0.0030150413513183594,0.15738296508789062,[]
1381,122,0.0028028488159179688,0.08666753768920898,[]
1441,93,0.002490520477294922,0.04829525947570801,[]
1501,75,0.0016756057739257812,0.044263362884521484,[]
1561,48,0.0014357566833496094,0.01983785629272461,[]
1621,45,0.0015172958374023438,0.03128194808959961,[]
1681,32,0.0012564659118652344,0.013013124465942383,[]
1741,28,0.0018544197082519531,0.011787891387939453,[]
1801,26,0.0011944770812988281,0.016483068466186523,[]
1861,20,0.0011150836944580078,0.01145482063293457,[]
1921,9,0.0013391971588134766,0.05833172798156738,[]
