time-step,number of users,exec time,pricing time,two-phases time
1,32,0.0016849040985107422,0.010252952575683594,[]
61,49,0.002212047576904297,0.019466876983642578,[]
121,69,0.002343893051147461,0.025047779083251953,[]
181,91,0.0034291744232177734,0.043340206146240234,[]
241,100,0.0029311180114746094,0.03172731399536133,[]
301,98,0.002458810806274414,0.08472275733947754,[]
361,91,0.002002716064453125,0.027675390243530273,[]
421,80,0.0022704601287841797,0.03302931785583496,[]
481,74,0.002288818359375,0.03321099281311035,[]
541,61,0.0015463829040527344,0.01210331916809082,[]
601,45,0.0019235610961914062,0.007387876510620117,[]
661,40,0.0016150474548339844,0.011287450790405273,[]
721,30,0.0009391307830810547,0.004065275192260742,[]
781,12,0.0013599395751953125,0.003028392791748047,[]
841,3,0.000946044921875,0.001177072525024414,[]
